tomogram_name,set_name,timestamp,vesicle_index,vesicle_file_name,vesicle_center_x,vesicle_center_y,vesicle_center_z,vesicle_radius_nm,vesicle_diameter_nm,vesicle_volume_nm3,vesicle_point_count,closest_presynaptic_membrane,distance_to_active_zone_nm,within_10nm,average_signal,scaled_signal,sphericity_volume,sphericity_fit_quality,mean_distance_to_center,std_distance_to_center,combined_sphericity
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,13,synapticvesicles_211.txt,284.59492677902824,295.8941274737172,126.31196107416449,24.649565179470063,49.29913035894013,62735.93823230696,11376,presynatpticmembranes_1,169.7419302050589,False,0.0105070732533931,0.988820436126046,0.9964320600011743,0.969783970249479,24.64956542683265,0.744812002274588,0.988437633075666
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,14,synapticvesicles_9.txt,249.8891264669612,381.2164429238292,168.6207738414526,24.593198018604472,49.186396037208944,62306.53920862428,11300,presynatpticmembranes_1,129.25235767285417,False,0.0104809002950787,0.9863572995863998,0.996811017316809,0.9724168983908088,24.593198023884632,0.67835667998777,0.9894927816390088
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,15,synapticvesicles_66.txt,476.786140770095,268.3655343970493,167.78999721038264,24.541389793905864,49.08277958781173,61913.60179831178,11208,presynatpticmembranes_1,67.86242994721766,False,0.0104780700057744,0.9860909411213256,0.994927500734709,0.963674576083403,24.54138979418472,0.8914763877762077,0.9855516233393172
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,16,synapticvesicles_133.txt,96.10000720603826,205.7442469383291,126.49507317459197,24.50700975024109,49.014019500482185,61653.7617732364,11190,presynatpticmembranes_1,360.7829295107619,False,0.0105221606791019,0.9902403134324644,0.992910525087321,0.9621176366119092,24.507009764341564,0.9283834494482796,0.9836726585446972
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,17,synapticvesicles_60.txt,276.1010615998729,587.6181075335212,147.37887826633772,24.35166842376873,48.70333684753746,60488.77291436048,11136,presynatpticmembranes_1,5.740555737782323,True,0.0105009982362389,0.9882487163933446,0.997433006935783,0.971089487076508,24.35166843003873,0.7040192248552238,0.9895299509780004
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,18,synapticvesicles_91.txt,113.7031242037571,410.7491943749287,166.3597006966041,24.196624803234755,48.39324960646951,59340.7430566445,10900,presynatpticmembranes_1,217.0762146653236,False,0.0104944091290235,0.987628615656128,0.9968020449228469,0.972228994937288,24.19662480407677,0.6719645899345564,0.989430129927179
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,19,synapticvesicles_118.txt,156.94651004328998,283.8676133103266,143.2683776777697,24.07964340427161,48.15928680854324,58484.2281686734,10848,presynatpticmembranes_1,263.89583998027456,False,0.010486677289009,0.9869009723599624,0.9946183663146032,0.9631197558501836,24.07964337765512,0.8880631268084306,0.9851687831752772
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,20,synapticvesicles_226.txt,407.1351126057559,126.47872264789962,135.77363628754432,24.06336304892184,48.12672609784367,58365.6840028992,10752,presynatpticmembranes_1,228.09199494440665,False,0.0105021558701992,0.9883576613002506,0.9955732076037286,0.9713048359026112,24.0633630499504,0.6905021514533698,0.9882926960933932
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,21,synapticvesicles_6.txt,198.873369345179,353.2989442548146,182.8205411224588,23.97698317164109,47.95396634328219,57739.3944306588,10722,presynatpticmembranes_1,184.3999087565473,False,0.0105130933225154,0.9893869847006564,0.9971893615848924,0.9734168551114384,23.976983190599107,0.6373836181463013,0.9900576096428562
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,22,synapticvesicles_87.txt,91.22254624421768,523.1533100965179,139.19719216211712,23.459133006875923,46.91826601375185,54078.48072625001,10256,presynatpticmembranes_1,167.6565729574141,False,0.0104855494573712,0.9867948321489702,0.9957282330237668,0.9676095340724205,23.4591338685614,0.7598522762601686,0.9872926233383628
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,23,synapticvesicles_1.txt,176.51930803727157,349.5539841799601,130.30029476691408,23.454312352360034,46.90862470472007,54045.14955767338,10312,presynatpticmembranes_1,216.96431936412267,False,0.0105029419064521,0.98843163515498,0.9966273595947585,0.969761895298604,23.454312362231285,0.7092139529083931,0.988567720305912
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,24,synapticvesicles_34.txt,367.5907642972291,405.7012905812143,116.69438764371148,23.403846382719607,46.807692765439214,53697.03747207784,10178,presynatpticmembranes_1,63.07360413049584,False,0.0104856258258223,0.9868020191822496,0.9964875773454664,0.9721832907275956,23.40384686508344,0.6510180041019032,0.989196291360105
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,25,synapticvesicles_35.txt,303.0205138130213,361.3750539673635,189.0399838089682,23.39512699784829,46.79025399569659,53637.04339485896,10198,presynatpticmembranes_1,96.99021484406998,False,0.0104762054979801,0.9859154723332114,0.9977707157510874,0.9784947767326084,23.39512697337563,0.5031174289314198,0.9919879340455436
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,26,synapticvesicles_55.txt,203.4137703352295,574.2304175350451,135.36167097202633,23.388727509249048,46.777455018498095,53593.03990250794,10226,presynatpticmembranes_1,65.50436864506486,False,0.0104802520945668,0.9862962974502724,0.9972418622548226,0.9737689549904952,23.388726819225056,0.6135107459101011,0.9901999900755244
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,27,synapticvesicles_198.txt,245.5810032869417,331.9810609764016,144.7602022086932,23.35992860110589,46.71985720221178,53395.31370632193,10182,presynatpticmembranes_1,169.1926938917717,False,0.0104737831279635,0.9856875031434588,0.9951914985877756,0.9625564351654008,23.35992860581925,0.8746790012835992,0.9854009795610632
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,28,synapticvesicles_228.txt,321.77132062973703,69.62549400887713,153.7071068452914,23.342549592231016,46.68509918446203,53276.22933989532,10142,presynatpticmembranes_1,312.8136865524518,False,0.0104887066408991,0.9870919546223504,0.9966087067591268,0.9735019762833222,23.342549585742624,0.6185314325307336,0.9896766876163854
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,29,synapticvesicles_240.txt,334.0828982762088,177.64674874688043,174.946886363825,23.284353055192565,46.56870611038513,52878.74467788183,10032,presynatpticmembranes_1,215.71909247634423,False,0.0104954270645976,0.9877244135509377,0.9967889381739328,0.97660408461267,23.28435306010244,0.5447587540428763,0.9907334821055538
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,30,synapticvesicles_79.txt,426.72366948618776,420.8580349417794,139.83124599909476,23.24565879285696,46.49131758571391,52615.55862503436,10146,presynatpticmembranes_1,6.0869766482071554,True,0.0104867257177829,0.9869055299908224,0.9973108269984632,0.9747542962121284,23.245658800311944,0.5868530164266089,0.9905438677625626
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,31,synapticvesicles_141.txt,143.55923710152624,203.1785359608788,160.09039765408988,23.190036393632315,46.38007278726463,52238.764865205805,10060,presynatpticmembranes_1,323.0893238026878,False,0.0104777906090021,0.9860646470971326,0.9957784174568648,0.9658296399308895,23.19003639272308,0.7924118935551206,0.9867937841990724
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,32,synapticvesicles_18.txt,260.1101482956938,418.572554726676,116.69088779270882,23.078930744839376,46.15786148967875,51491.51394779278,9988,presynatpticmembranes_1,125.41142167779265,False,0.0104941427707672,0.9876035486863974,0.995431667323262,0.9656025588610552,23.078930751517746,0.7938561620751144,0.9864829347845998
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,33,synapticvesicles_103.txt,126.24076330388807,363.6376466230506,121.46653537243554,22.946668506627823,45.893337013255646,50611.30487782472,9800,presynatpticmembranes_1,247.95397486049453,False,0.0104844849556684,0.9866946519167952,0.9935176088161866,0.9542039079810972,22.946668502651296,1.0508677422746804,0.9817234985656595
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,34,synapticvesicles_251.txt,441.1262385289844,180.7481525497388,118.24078207285844,22.763915764288985,45.52783152857797,49411.66847980754,9592,presynatpticmembranes_1,173.38177001307943,False,0.0104749538004398,0.9857976751048272,0.9956765439460148,0.9751127270599058,22.763915772697707,0.5665317850204419,0.989507398880182
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,35,synapticvesicles_48.txt,282.64051810072664,535.4606089002646,177.23352694378124,22.754046141116245,45.50809228223249,49347.42692152022,9694,presynatpticmembranes_1,13.325801432158311,False,0.0104918731376528,0.9873899535632036,0.9979015178164792,0.9762321383916294,22.754046723147788,0.5408150335461749,0.991400703989024
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,36,synapticvesicles_69.txt,473.47963082888623,391.1338765690791,121.26687289777426,22.703854223387623,45.407708446775246,49021.58828220739,9572,presynatpticmembranes_1,5.616376799920459,True,0.0105092879384756,0.9890288600911488,0.9956748741192272,0.9701200812695652,22.70385423714905,0.6783893194736558,0.9880084362643284
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,37,synapticvesicles_154.txt,260.2789135059549,140.42827756490396,125.6490392748979,22.667354030216323,45.33470806043265,48785.53729612734,9566,presynatpticmembranes_1,294.47067063233857,False,0.0105065982788801,0.988775736284918,0.9949974483536824,0.9704406888337054,22.667354038214665,0.6700313713321528,0.9876304204976892
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,38,synapticvesicles_68.txt,452.7468404331688,325.79850150003,148.32099998636312,22.611347604712662,45.222695209425325,48424.81259709583,9560,presynatpticmembranes_1,43.211543712671975,False,0.0105247097089886,0.9904802025798513,0.9972939400435478,0.9764392484168972,22.611347614351235,0.5327403441009132,0.9910375325555524
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,39,synapticvesicles_185.txt,285.88584346827054,195.52228591455903,179.45940660710832,22.59990407956379,45.19980815912758,48351.32690786285,9492,presynatpticmembranes_1,225.59886677255275,False,0.0104923229664564,0.987432286942154,0.996632847091708,0.9779893150708407,22.59990408479036,0.4974393682395384,0.9910397874854476
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,40,synapticvesicles_19.txt,235.28982753770228,537.2503999270191,104.79470202812674,22.47972900507968,44.95945801015936,47584.09607682066,17532,presynatpticmembranes_1,81.47670568675801,False,0.0104916440322995,0.9873683924633652,0.991523669978833,0.8758763126554412,22.47972901121215,2.790266855378104,0.9568294627818156
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,41,synapticvesicles_155.txt,272.7011608343113,60.20763530478951,119.85611793689664,22.32161657598112,44.64323315196223,46587.085415149806,9302,presynatpticmembranes_1,353.4867035606943,False,0.0104924263432621,0.9874420157311056,0.9933599632865056,0.9643647595332469,22.32161657712619,0.7954361743325586,0.9846614021605278
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,42,synapticvesicles_52.txt,127.99172891294492,607.674878783614,163.53236211672245,22.27476205821341,44.54952411642682,46294.33286083149,9280,presynatpticmembranes_1,83.67966057449853,False,0.0105054583400487,0.988668456666211,0.9969645263162008,0.9747382271907944,22.2747620631828,0.5626999786192355,0.9902966365785788
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,43,synapticvesicles_208.txt,328.9067696924405,276.4097822923395,153.5042489880276,22.265103201745976,44.53020640349195,46234.13606298366,9216,presynatpticmembranes_1,143.9118704482073,False,0.0105219483375549,0.9902203299740776,0.997122566334657,0.9738421356915012,22.26510320924945,0.582407548562269,0.99013843714171
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,44,synapticvesicles_165.txt,250.2529835052738,117.5078131455284,178.56091984417515,22.192071370299026,44.38414274059805,45780.6685580713,9168,presynatpticmembranes_1,309.5177028123685,False,0.010519809089601,0.9900190053955072,0.9973565312198478,0.97925125636616,22.19207137360349,0.4604575996347773,0.9919249487637414
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,45,synapticvesicles_252.txt,439.1013989255099,240.83836251153352,132.8205162868058,22.19083226127884,44.381664522557685,45773.00040428752,9208,presynatpticmembranes_1,117.92115091656515,False,0.0105087012052536,0.9889736426403436,0.9970742976486966,0.9746717665233982,22.190832843489844,0.5620545953001564,0.9903535383111072
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,46,synapticvesicles_39.txt,317.72106953658323,470.8516116865312,121.70427915804584,22.161307512298432,44.322615024596864,45590.54139799414,9186,presynatpticmembranes_1,59.15470554326277,False,0.010503688827157,0.9885019278463224,0.9978365530761636,0.9797338499189492,22.161307518696656,0.4491243841662263,0.9924057421289992
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,47,synapticvesicles_175.txt,217.62272236887696,189.9668397950965,218.5293844140133,22.11992130476359,44.23984260952718,45335.59730216829,13270,presynatpticmembranes_1,269.91355205306775,False,0.0104899406433105,0.9872080865625358,0.9603150566103548,0.8833142549622051,22.119921342253107,2.5810795019982247,0.93721481611591
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,48,synapticvesicles_61.txt,230.41797813573896,662.7463872009263,122.91859504948248,22.090552775414345,44.18110555082869,45155.261282423504,9060,presynatpticmembranes_1,5.1188680943240845,True,0.010515066795051,0.989572708158206,0.9964964841800756,0.9706376945528026,22.09055278041495,0.6486295582359792,0.988738847291894
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,49,synapticvesicles_112.txt,168.8818493149765,252.7427270395176,186.59742885220496,22.026237646752133,44.052475293504266,44762.00909997247,9062,presynatpticmembranes_1,268.70776668018283,False,0.0105058643966913,0.988706670648038,0.9977924413146602,0.9802011167223396,22.026237650289872,0.4360949082840955,0.992515043936964
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,50,synapticvesicles_25.txt,233.71324349357243,430.8300613139869,164.69392286642008,22.01836325221158,44.03672650442316,44714.01891692445,9042,presynatpticmembranes_1,116.46893026387824,False,0.0105017581954598,0.9883202361391492,0.9977995833247884,0.9756585550709872,22.018363256603934,0.5359587766376206,0.991157274848648
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,51,synapticvesicles_157.txt,170.36577683979294,113.56450588897135,174.9237218919436,21.99906091963597,43.99812183927194,44596.52674172918,9018,presynatpticmembranes_1,361.8947902116925,False,0.0105275241658091,0.9907450710502212,0.9961450738652188,0.9736311260583425,21.999060924007857,0.5800904643400112,0.9893908895231558
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,52,synapticvesicles_32.txt,324.4391804428684,373.8817120855354,130.18609611085463,21.99540003389138,43.99080006778276,44574.26638856416,9038,presynatpticmembranes_1,100.53925642731932,False,0.0104820923879742,0.9864694874229564,0.9974112834026184,0.9759668315970074,21.99540003957915,0.5286191532423975,0.9909779478609352
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,53,synapticvesicles_14.txt,204.8877188339577,432.4835133478461,108.95690480343656,21.93414678886888,43.86829357773775,44202.90845908566,8986,presynatpticmembranes_1,157.2486042181,False,0.0105052506551146,0.988648911441561,0.9951090624659308,0.9698078727806076,21.934146793502386,0.6622385504382536,0.9875187055603338
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,54,synapticvesicles_182.txt,296.65506901725195,101.75846756442812,193.38209329775248,21.933258185290427,43.86651637058085,44197.53638716207,8988,presynatpticmembranes_1,298.58048924088035,False,0.0104962931945919,0.9878059250259356,0.9974975290985256,0.9766404107792864,21.93325818967469,0.5123519015826551,0.9912403936027536
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,55,synapticvesicles_150.txt,212.009892797804,131.39675204324578,140.968032516621,21.92070717672265,43.8414143534453,44121.7054804172,8966,presynatpticmembranes_1,327.0175186295321,False,0.0105075826868414,0.9888683788968246,0.9971569165144192,0.9765352157919208,21.920707179880303,0.5143646636643839,0.9909704062976696
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,56,synapticvesicles_230.txt,330.5221917422584,133.36100431879083,222.99686657662832,21.87038526117144,43.74077052234288,43818.54067148551,10968,presynatpticmembranes_1,252.60864388659823,False,0.0105144213885068,0.9895119689623202,0.9178210447493212,0.8852252773234103,21.87038534316372,2.510167412591769,0.9080423145215476
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,57,synapticvesicles_166.txt,258.48889142002554,64.39377118424191,178.6877254351306,21.867509741322948,43.735019482645896,43801.25914909493,8908,presynatpticmembranes_1,350.6880245810199,False,0.010535011999309,0.9914497508985916,0.9969249417133496,0.9737796064127376,21.86750974682933,0.5733747123351625,0.989981341123166
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,58,synapticvesicles_83.txt,143.42061690521376,368.6422057907647,175.13217814135928,21.86435457221671,43.72870914443342,43782.30219762641,8870,presynatpticmembranes_1,221.39729273140884,False,0.0104961320757865,0.987790762138651,0.9950075101235226,0.962270392066194,21.864354570084657,0.8249335256550162,0.985186374706324
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,59,synapticvesicles_218.txt,352.96969579167273,303.0605236282457,194.04283816673345,21.832608172888065,43.66521634577613,43591.86712900855,8880,presynatpticmembranes_1,99.62332687719292,False,0.0105363857001066,0.9915790298508736,0.9967494994515592,0.9753322591278448,21.83260817911608,0.538561121125733,0.9903243273544448
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,60,synapticvesicles_42.txt,390.70645229444426,471.20038851162354,130.8215895512505,21.81538621425272,43.630772428505445,43488.79030643638,8874,presynatpticmembranes_1,6.452046706937139,True,0.0105191329494118,0.9899553738569602,0.9970045080429144,0.9723830626141376,21.815385538247067,0.6024741364582196,0.9896180744142814
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,61,synapticvesicles_256.txt,413.0933399007652,165.24155725210832,177.13466910358034,21.812430289236,43.624860578472,43471.114866090815,8874,presynatpticmembranes_1,186.17756956227103,False,0.0105239432305097,0.9904080693068152,0.9976161955678492,0.9793978041212114,21.81243029450559,0.4493839615198277,0.9921506781338578
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,62,synapticvesicles_97.txt,105.88773740444206,262.0634455368592,127.44702761971818,21.5838325867315,43.167665173463,42118.636230393335,8678,presynatpticmembranes_1,322.3264715452635,False,0.0105549609288573,0.9933271442259668,0.9958347913346608,0.9692542938783808,21.583832591336463,0.6636101738314569,0.9878606420977768
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,63,synapticvesicles_265.txt,464.930712551704,181.80089049675908,190.3565575325189,21.58225801096791,43.16451602193582,42109.41903336721,8696,presynatpticmembranes_1,154.20307194769185,False,0.0105691328644752,0.9946608647797794,0.997797066151297,0.9818150434716596,21.582258016811,0.3924724238191369,0.9930024593474056
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,64,synapticvesicles_71.txt,506.76516864980806,297.1116200051615,118.69046916932676,21.57920686912488,43.15841373824976,42091.56219271087,16458,presynatpticmembranes_1,49.64809302299009,False,0.0105260126292705,0.9906028203793374,0.9933676173503008,0.8741754763415822,21.579206867195328,2.7151934249913103,0.9576099750476852
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,65,synapticvesicles_5.txt,165.7956033897791,402.1037713032234,145.1867634394253,21.574678642016224,43.14935728403245,42065.07000127288,8690,presynatpticmembranes_1,188.78699641861573,False,0.0105449818074703,0.9923880093285428,0.9948951951338983,0.964894611696306,21.574678647359136,0.7573874714429555,0.9858950201026206
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,66,synapticvesicles_176.txt,241.49961794253124,166.4345649939131,169.84939658426023,21.5101476532749,43.0202953065498,41688.74141452768,8634,presynatpticmembranes_1,277.24824757714464,False,0.0105108423158526,0.9891751425124088,0.9975068342148472,0.9788729174231904,21.51014765981132,0.4544466658482046,0.9919166591773502
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,67,synapticvesicles_106.txt,96.0410846104268,359.9038280297708,198.35214973826032,21.486013294124945,42.97202658824989,41548.57464974286,8622,presynatpticmembranes_1,260.7052442423312,False,0.0105667356401681,0.994435262052204,0.9963021307070086,0.9770998104883322,21.486013299200195,0.4920337764018997,0.9905414346414056
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,68,synapticvesicles_160.txt,203.9648176932224,140.41707310126816,200.56621860351743,21.47358024878612,42.94716049757223,41476.48918054956,8616,presynatpticmembranes_1,318.1608710855392,False,0.0105055011808872,0.9886724884165872,0.9975120430956604,0.9789916839830048,21.47358025395774,0.4511237599914536,0.9919559353618635
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,69,synapticvesicles_202.txt,284.75278937683385,243.83933016520072,104.99914675653524,21.46807549246704,42.93615098493407,41444.5998394737,8206,presynatpticmembranes_1,210.3334369462419,False,0.010559688322246,0.9937720391153112,0.8715558667264142,0.8983200225385826,21.46810116347597,2.1828760424416664,0.8795851134700647
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,70,synapticvesicles_95.txt,153.4784225431889,444.4077065279984,176.11151880552544,21.448053728674868,42.896107457349736,41328.75056288025,8602,presynatpticmembranes_1,167.1175556622028,False,0.010518698953092,0.989914530472714,0.9971176064057932,0.9754106041538092,21.4480541324449,0.5273946931932136,0.990605505730198
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,71,synapticvesicles_263.txt,453.8923934959895,229.4840881672264,197.78117146297333,21.42473492323977,42.84946984647954,41194.09643222215,8536,presynatpticmembranes_1,111.7521552141145,False,0.0105762965977191,0.995335043560086,0.9967251893593452,0.9707247135139954,21.424734869994925,0.6272152512057956,0.9889250466057402
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,72,synapticvesicles_85.txt,63.77304165617959,420.3592217057108,143.3930118256069,21.272633384472908,42.545266768945815,40322.95728020092,15502,presynatpticmembranes_1,256.79347589343206,False,0.0105786118656396,0.9955529333738982,0.9888294246635532,0.87864838365784,21.27263370669696,2.5814684841623903,0.9557751123618392
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,73,synapticvesicles_22.txt,203.267522838356,467.801813530287,158.13750602588797,21.24606935598825,42.49213871197651,40172.08693722346,8416,presynatpticmembranes_1,117.74862584204712,False,0.0105639640241861,0.9941744253322102,0.9959959898131282,0.9698520231175736,21.246069266694,0.6405260050947247,0.9881527998044616
20241030_AMmilled12-1_15,15F1,2025-07-16 14:35:54,74,synapticvesicles_232.txt,348.81945500089506,88.71441676576936,198.44857143664188,21.242088621643173,42.48417724328635,40149.51083950662,8470,presynatpticmembranes_1,282.56593508634575,False,0.0105605153366923,0.9938498694269222,0.9971218102365312,0.9750784540387348,21.24208862775751,0.5293856880499261,0.9905088033771922
